
[Name]
dingzi_wall_tie

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
8.48890375e-003, -3.95993032e-002, 1.72472686e-001, 3.17201202e+002
8.48890375e-003, -3.95993032e-002, 1.73472688e-001, 3.17033783e+002
6.49469486e-003, -4.05477583e-002, 1.71472698e-001, 3.18222076e+002
5.49759017e-003, -4.10219878e-002, 1.71970606e-001, 3.18848785e+002
5.49759017e-003, -4.10219878e-002, 1.70972690e-001, 3.18945770e+002
7.49476021e-003, -4.00721207e-002, 1.73920229e-001, 3.17273102e+002
6.49469486e-003, -4.05477583e-002, 1.73456997e-001, 3.17958221e+002
7.48544512e-003, -4.00765538e-002, 1.74809158e-001, 3.17116669e+002
8.48890375e-003, -3.95993032e-002, 1.74472690e-001, 3.16855377e+002
6.49469486e-003, -4.05477583e-002, 1.74434602e-001, 3.17800659e+002
5.49515523e-003, -4.10231464e-002, 1.72959685e-001, 3.18730133e+002
5.49462996e-003, -4.10233960e-002, 1.73920229e-001, 3.18588409e+002
5.50394459e-003, -4.10189666e-002, 1.74809158e-001, 3.18451904e+002
5.49759017e-003, -4.10219878e-002, 1.45972699e-001, 3.19415710e+002
6.49469486e-003, -4.05477583e-002, 1.46472692e-001, 3.18778351e+002
5.49759017e-003, -4.10219878e-002, 1.46972686e-001, 3.19427155e+002
6.49469486e-003, -4.05477583e-002, 1.48472697e-001, 3.18797943e+002
5.49759017e-003, -4.10219878e-002, 1.47972688e-001, 3.19442474e+002
6.49469486e-003, -4.05477583e-002, 1.47472695e-001, 3.18788849e+002
7.49179954e-003, -4.00735289e-002, 1.47972688e-001, 3.18246277e+002
7.49179954e-003, -4.00735289e-002, 1.46972686e-001, 3.18238403e+002
8.48890375e-003, -3.95993032e-002, 1.47472695e-001, 3.17963074e+002
8.48890375e-003, -3.95993032e-002, 1.49472699e-001, 3.17969757e+002
7.49179954e-003, -4.00735289e-002, 1.48972690e-001, 3.18250763e+002
8.48890375e-003, -3.95993032e-002, 1.48472697e-001, 3.17967072e+002
6.49469486e-003, -4.05477583e-002, 1.43472686e-001, 3.18764771e+002
6.49469486e-003, -4.05477583e-002, 1.44472688e-001, 3.18766937e+002
5.49759017e-003, -4.10219878e-002, 1.43972695e-001, 3.19413574e+002
5.49759017e-003, -4.10219878e-002, 1.42972693e-001, 3.19416016e+002
6.49469486e-003, -4.05477583e-002, 1.42472699e-001, 3.18761993e+002
6.49469486e-003, -4.05477583e-002, 1.45472690e-001, 3.18771088e+002
5.49759017e-003, -4.10219878e-002, 1.44972697e-001, 3.19412201e+002
8.48890375e-003, -3.95993032e-002, 1.44472688e-001, 3.17939850e+002
8.48890375e-003, -3.95993032e-002, 1.45472690e-001, 3.17948456e+002
7.49179954e-003, -4.00735289e-002, 1.44972697e-001, 3.18223785e+002
7.49179954e-003, -4.00735289e-002, 1.43972695e-001, 3.18217010e+002
8.48890375e-003, -3.95993032e-002, 1.43472686e-001, 3.17926056e+002
7.49179954e-003, -4.00735289e-002, 1.42972693e-001, 3.18206635e+002
8.48890375e-003, -3.95993032e-002, 1.46472692e-001, 3.17954468e+002
7.49179954e-003, -4.00735289e-002, 1.45972699e-001, 3.18230957e+002
6.49469486e-003, -4.05477583e-002, 1.41472697e-001, 3.18759613e+002
5.49759017e-003, -4.10219878e-002, 1.41972691e-001, 3.19419830e+002
8.48890375e-003, -3.95993032e-002, 1.42472699e-001, 3.17912689e+002
7.49179954e-003, -4.00735289e-002, 1.41972691e-001, 3.18202606e+002
8.48890375e-003, -3.95993032e-002, 1.41472697e-001, 3.17912109e+002
8.35949462e-003, -3.91163379e-002, 1.74472690e-001, 3.16867920e+002
8.35949462e-003, -3.91163379e-002, 1.73472688e-001, 3.17047119e+002
8.35949462e-003, -3.91163379e-002, 1.72472686e-001, 3.17209076e+002
8.35949462e-003, -3.91163379e-002, 1.71472698e-001, 3.17341736e+002
8.35949462e-003, -3.91163379e-002, 1.70472696e-001, 3.17450104e+002
8.35949462e-003, -3.91163379e-002, 1.69472694e-001, 3.17533447e+002
8.35949462e-003, -3.91163379e-002, 1.68472692e-001, 3.17597046e+002
8.35949462e-003, -3.91163379e-002, 1.67472690e-001, 3.17645752e+002
8.35949462e-003, -3.91163379e-002, 1.66472688e-001, 3.17685760e+002
8.35949462e-003, -3.91163379e-002, 1.65472686e-001, 3.17720062e+002
8.35949462e-003, -3.91163379e-002, 1.64472699e-001, 3.17741364e+002
8.35949462e-003, -3.91163379e-002, 1.63472697e-001, 3.17758148e+002
8.35949462e-003, -3.91163379e-002, 1.62472695e-001, 3.17780548e+002
8.35949462e-003, -3.91163379e-002, 1.61472693e-001, 3.17807831e+002
8.35949462e-003, -3.91163379e-002, 1.60472691e-001, 3.17830383e+002
8.35949462e-003, -3.91163379e-002, 1.59472689e-001, 3.17852478e+002
8.35949462e-003, -3.91163379e-002, 1.58472687e-001, 3.17877655e+002
8.35949462e-003, -3.91163379e-002, 1.57472700e-001, 3.17904572e+002
8.35949462e-003, -3.91163379e-002, 1.56472698e-001, 3.17921173e+002
8.35949462e-003, -3.91163379e-002, 1.55472696e-001, 3.17929352e+002
8.35949462e-003, -3.91163379e-002, 1.54472694e-001, 3.17936401e+002
8.35949462e-003, -3.91163379e-002, 1.53472692e-001, 3.17939667e+002
8.35949462e-003, -3.91163379e-002, 1.52472690e-001, 3.17940033e+002
8.35949462e-003, -3.91163379e-002, 1.51472688e-001, 3.17939209e+002
8.35949462e-003, -3.91163379e-002, 1.50472686e-001, 3.17946564e+002
8.35949462e-003, -3.91163379e-002, 1.49472699e-001, 3.17947601e+002
8.35949462e-003, -3.91163379e-002, 1.48472697e-001, 3.17946381e+002
8.35949462e-003, -3.91163379e-002, 1.47472695e-001, 3.17939362e+002
8.35949462e-003, -3.91163379e-002, 1.46472692e-001, 3.17932831e+002
8.35949462e-003, -3.91163379e-002, 1.45472690e-001, 3.17925812e+002
8.35949462e-003, -3.91163379e-002, 1.44472688e-001, 3.17916870e+002
8.35949462e-003, -3.91163379e-002, 1.43472686e-001, 3.17898376e+002
8.35949462e-003, -3.91163379e-002, 1.42472699e-001, 3.17887604e+002
8.35949462e-003, -3.91163379e-002, 1.41472697e-001, 3.17890564e+002
-2.47522164e-003, -3.99228148e-002, 1.60942480e-001, 3.20450226e+002
-3.46267526e-003, -3.98492999e-002, 1.60531521e-001, 3.20128296e+002
-3.46315862e-003, -3.98492590e-002, 1.61530793e-001, 3.20088135e+002
-4.44893399e-003, -3.97512652e-002, 1.62119150e-001, 3.19563141e+002
-4.44850698e-003, -3.97513136e-002, 1.61119759e-001, 3.19592194e+002
-3.46267526e-003, -3.98492999e-002, 1.59531519e-001, 3.20181305e+002
-2.47471919e-003, -3.99228446e-002, 1.59943283e-001, 3.20498993e+002
-4.44850698e-003, -3.97513136e-002, 1.60119757e-001, 3.19634399e+002
-1.48571900e-003, -3.99718806e-002, 1.60354212e-001, 3.20663147e+002
-4.95277694e-004, -3.99964303e-002, 1.59766018e-001, 3.20770416e+002
-1.48524484e-003, -3.99718992e-002, 1.59355044e-001, 3.20709564e+002
-4.94859007e-004, -3.99964340e-002, 1.58766806e-001, 3.20805389e+002
-1.48524484e-003, -3.99718992e-002, 1.58355042e-001, 3.20729767e+002
-2.47471919e-003, -3.99228446e-002, 1.58943281e-001, 3.20537689e+002
-3.46397609e-003, -3.98491882e-002, 1.62528604e-001, 3.20064484e+002
-3.46445688e-003, -3.98491472e-002, 1.63523018e-001, 3.20007446e+002
-2.47658486e-003, -3.99227291e-002, 1.62933424e-001, 3.20390594e+002
-4.44964971e-003, -3.97511832e-002, 1.63117334e-001, 3.19521942e+002
-4.45008511e-003, -3.97511348e-002, 1.64112762e-001, 3.19481476e+002
-2.47608777e-003, -3.99227589e-002, 1.61939934e-001, 3.20418701e+002
-4.96215187e-004, -3.99964191e-002, 1.61756098e-001, 3.20654327e+002
-1.48653379e-003, -3.99718508e-002, 1.61351457e-001, 3.20612762e+002
-1.48695381e-003, -3.99718359e-002, 1.62344307e-001, 3.20583221e+002
-4.95969667e-004, -3.99964191e-002, 1.60763308e-001, 3.20707520e+002
-6.41166838e-003, -3.94822098e-002, 1.63295850e-001, 3.18322906e+002
-7.38721760e-003, -3.93113568e-002, 1.62884459e-001, 3.17833710e+002
-7.38743600e-003, -3.93113159e-002, 1.63884208e-001, 3.17807373e+002
-8.35852325e-003, -3.91163379e-002, 1.63472697e-001, 3.17579590e+002
-8.35852325e-003, -3.91163379e-002, 1.64472699e-001, 3.17555969e+002
-6.41138013e-003, -3.94822583e-002, 1.62296221e-001, 3.18352997e+002
-7.38721760e-003, -3.93113568e-002, 1.61884457e-001, 3.17859222e+002
-8.35852325e-003, -3.91163379e-002, 1.62472695e-001, 3.17602539e+002
-5.43160969e-003, -3.96289378e-002, 1.61707982e-001, 3.18966156e+002
-5.43196779e-003, -3.96288894e-002, 1.62707493e-001, 3.18933167e+002
-5.43160969e-003, -3.96289378e-002, 1.60707980e-001, 3.18985413e+002
-6.41138013e-003, -3.94822583e-002, 1.61296219e-001, 3.18373840e+002
-6.41253032e-003, -3.94820720e-002, 1.65292308e-001, 3.18255005e+002
-7.38780806e-003, -3.93112451e-002, 1.64883569e-001, 3.17777069e+002
-7.38808746e-003, -3.93111929e-002, 1.65882170e-001, 3.17739502e+002
-8.35852325e-003, -3.91163379e-002, 1.65472686e-001, 3.17521637e+002
-8.35852325e-003, -3.91163379e-002, 1.66472688e-001, 3.17476105e+002
-6.41215919e-003, -3.94821316e-002, 1.64294809e-001, 3.18290558e+002
-5.43257035e-003, -3.96288075e-002, 1.63706064e-001, 3.18897430e+002
-5.43296058e-003, -3.96287553e-002, 1.64702520e-001, 3.18859558e+002
-3.46267526e-003, -3.98492999e-002, 1.57531515e-001, 3.20235443e+002
-2.47471919e-003, -3.99228446e-002, 1.56943277e-001, 3.20595337e+002
-3.46267526e-003, -3.98492999e-002, 1.56531513e-001, 3.20244629e+002
-4.44850698e-003, -3.97513136e-002, 1.57119751e-001, 3.19705811e+002
-4.44850698e-003, -3.97513136e-002, 1.58119753e-001, 3.19695923e+002
-2.47471919e-003, -3.99228446e-002, 1.55943274e-001, 3.20600433e+002
-3.46267526e-003, -3.98492999e-002, 1.55531511e-001, 3.20256500e+002
-4.44850698e-003, -3.97513136e-002, 1.56119749e-001, 3.19712341e+002
-1.48524484e-003, -3.99718992e-002, 1.56355053e-001, 3.20773193e+002
-4.94859007e-004, -3.99964340e-002, 1.55766815e-001, 3.20850067e+002
-1.48524484e-003, -3.99718992e-002, 1.55355051e-001, 3.20776367e+002
-4.94859007e-004, -3.99964340e-002, 1.54766813e-001, 3.20850800e+002
-1.48524484e-003, -3.99718992e-002, 1.54355049e-001, 3.20768341e+002
-2.47471919e-003, -3.99228446e-002, 1.54943287e-001, 3.20597931e+002
-3.46267526e-003, -3.98492999e-002, 1.58531517e-001, 3.20208282e+002
-4.44850698e-003, -3.97513136e-002, 1.59119755e-001, 3.19669281e+002
-2.47471919e-003, -3.99228446e-002, 1.57943279e-001, 3.20562958e+002
-4.94859007e-004, -3.99964340e-002, 1.57766804e-001, 3.20821198e+002
-1.48524484e-003, -3.99718992e-002, 1.57355040e-001, 3.20755646e+002
-4.94859007e-004, -3.99964340e-002, 1.56766817e-001, 3.20837616e+002
-6.41138013e-003, -3.94822583e-002, 1.59296229e-001, 3.18422943e+002
-7.38721760e-003, -3.93113568e-002, 1.58884451e-001, 3.17924225e+002
-7.38721760e-003, -3.93113568e-002, 1.59884453e-001, 3.17903656e+002
-8.35852325e-003, -3.91163379e-002, 1.59472689e-001, 3.17669281e+002
-8.35852325e-003, -3.91163379e-002, 1.60472691e-001, 3.17651611e+002
-6.41138013e-003, -3.94822583e-002, 1.58296227e-001, 3.18447357e+002
-7.38721760e-003, -3.93113568e-002, 1.57884464e-001, 3.17946899e+002
-8.35852325e-003, -3.91163379e-002, 1.58472687e-001, 3.17686920e+002
-5.43160969e-003, -3.96289378e-002, 1.58707991e-001, 3.19047577e+002
-5.43160969e-003, -3.96289378e-002, 1.57707989e-001, 3.19074158e+002
-5.43160969e-003, -3.96289378e-002, 1.56707987e-001, 3.19087372e+002
-6.41138013e-003, -3.94822583e-002, 1.57296225e-001, 3.18470947e+002
-7.38721760e-003, -3.93113568e-002, 1.60884455e-001, 3.17880951e+002
-8.35852325e-003, -3.91163379e-002, 1.61472693e-001, 3.17628174e+002
-6.41138013e-003, -3.94822583e-002, 1.60296217e-001, 3.18391815e+002
-5.43160969e-003, -3.96289378e-002, 1.59707993e-001, 3.19019012e+002
1.48592098e-003, -3.99719104e-002, 1.58589751e-001, 3.20720551e+002
2.47545750e-003, -3.99228595e-002, 1.58001617e-001, 3.20564911e+002
1.48621644e-003, -3.99718992e-002, 1.57590345e-001, 3.20753723e+002
1.48621644e-003, -3.99718992e-002, 1.56590343e-001, 3.20781219e+002
2.47569080e-003, -3.99228446e-002, 1.57002106e-001, 3.20597565e+002
3.46347527e-003, -3.98493148e-002, 1.57413483e-001, 3.20265717e+002
3.46364686e-003, -3.98492999e-002, 1.56413868e-001, 3.20288940e+002
2.47569080e-003, -3.99228446e-002, 1.56002104e-001, 3.20613403e+002
1.48545974e-003, -3.99719290e-002, 1.59587607e-001, 3.20675507e+002
1.48546963e-003, -3.99719290e-002, 1.60581753e-001, 3.20611603e+002
2.47515109e-003, -3.99228781e-002, 1.59994856e-001, 3.20481415e+002
2.47509754e-003, -3.99228819e-002, 1.58999816e-001, 3.20529144e+002
3.46330437e-003, -3.98493297e-002, 1.59407973e-001, 3.20193481e+002
3.46321613e-003, -3.98493372e-002, 1.58412024e-001, 3.20238281e+002
4.95473330e-004, -3.99964377e-002, 1.59177870e-001, 3.20786469e+002
4.95830609e-004, -3.99964340e-002, 1.58178568e-001, 3.20819489e+002
4.95830609e-004, -3.99964340e-002, 1.57178581e-001, 3.20843292e+002
4.94826585e-004, -3.99964452e-002, 1.61168739e-001, 3.20664795e+002
4.94905573e-004, -3.99964452e-002, 1.60175413e-001, 3.20727325e+002
1.48621644e-003, -3.99718992e-002, 1.53590336e-001, 3.20812653e+002
1.48621644e-003, -3.99718992e-002, 1.54590338e-001, 3.20797577e+002
2.47569080e-003, -3.99228446e-002, 1.54002100e-001, 3.20639130e+002
2.47569080e-003, -3.99228446e-002, 1.53002098e-001, 3.20652710e+002
1.48621644e-003, -3.99718992e-002, 1.52590334e-001, 3.20818634e+002
3.46364686e-003, -3.98492999e-002, 1.53413862e-001, 3.20316925e+002
3.46364686e-003, -3.98492999e-002, 1.52413875e-001, 3.20330292e+002
2.47569080e-003, -3.99228446e-002, 1.52002111e-001, 3.20646759e+002
1.48621644e-003, -3.99718992e-002, 1.55590340e-001, 3.20791840e+002
2.47569080e-003, -3.99228446e-002, 1.55002102e-001, 3.20625031e+002
3.46364686e-003, -3.98492999e-002, 1.55413866e-001, 3.20292725e+002
3.46364686e-003, -3.98492999e-002, 1.54413864e-001, 3.20308655e+002
4.95830609e-004, -3.99964340e-002, 1.55178577e-001, 3.20860687e+002
-4.94859007e-004, -3.99964340e-002, 1.53766811e-001, 3.20835175e+002
4.95830609e-004, -3.99964340e-002, 1.54178575e-001, 3.20859344e+002
4.95830609e-004, -3.99964340e-002, 1.53178573e-001, 3.20866730e+002
4.95830609e-004, -3.99964340e-002, 1.56178579e-001, 3.20855621e+002
6.41233800e-003, -3.94822583e-002, 1.55649066e-001, 3.18642670e+002
7.38818897e-003, -3.93113568e-002, 1.55060902e-001, 3.18164917e+002
6.41235150e-003, -3.94822583e-002, 1.54649168e-001, 3.18650787e+002
6.41235150e-003, -3.94822583e-002, 1.53649166e-001, 3.18655548e+002
7.38818897e-003, -3.93113568e-002, 1.54060930e-001, 3.18169800e+002
7.38818897e-003, -3.93113568e-002, 1.53060928e-001, 3.18171906e+002
6.41256245e-003, -3.94822210e-002, 1.57647267e-001, 3.18601929e+002
7.38838688e-003, -3.93113196e-002, 1.57060161e-001, 3.18137787e+002
6.41235802e-003, -3.94822545e-002, 1.56648621e-001, 3.18626190e+002
7.38822157e-003, -3.93113494e-002, 1.56060725e-001, 3.18154907e+002
4.44936845e-003, -3.97513248e-002, 1.56825349e-001, 3.19788635e+002
4.44947835e-003, -3.97513136e-002, 1.55825630e-001, 3.19803497e+002
5.43258106e-003, -3.96289378e-002, 1.55237392e-001, 3.19221130e+002
5.43252751e-003, -3.96289453e-002, 1.56237215e-001, 3.19207520e+002
5.43258106e-003, -3.96289378e-002, 1.54237404e-001, 3.19229523e+002
4.44947835e-003, -3.97513136e-002, 1.54825628e-001, 3.19813293e+002
4.44933167e-003, -3.97513285e-002, 1.58821076e-001, 3.19733612e+002
4.44920920e-003, -3.97513434e-002, 1.57824233e-001, 3.19766663e+002
5.43246651e-003, -3.96289565e-002, 1.57236442e-001, 3.19185699e+002
5.43262623e-003, -3.96289341e-002, 1.58234194e-001, 3.19161682e+002
7.38818897e-003, -3.93113568e-002, 1.51060924e-001, 3.18175446e+002
6.41235150e-003, -3.94822583e-002, 1.50649160e-001, 3.18660614e+002
6.41235150e-003, -3.94822583e-002, 1.51649162e-001, 3.18661194e+002
7.38818897e-003, -3.93113568e-002, 1.50060922e-001, 3.18176086e+002
6.41235150e-003, -3.94822583e-002, 1.49649158e-001, 3.18654816e+002
7.38818897e-003, -3.93113568e-002, 1.49060935e-001, 3.18173370e+002
6.41235150e-003, -3.94822583e-002, 1.52649164e-001, 3.18658417e+002
7.38818897e-003, -3.93113568e-002, 1.52060926e-001, 3.18173370e+002
4.44947835e-003, -3.97513136e-002, 1.52825639e-001, 3.19824585e+002
4.44947835e-003, -3.97513136e-002, 1.51825637e-001, 3.19836517e+002
3.46364686e-003, -3.98492999e-002, 1.51413873e-001, 3.20328552e+002
5.43258106e-003, -3.96289378e-002, 1.52237400e-001, 3.19235626e+002
5.43258106e-003, -3.96289378e-002, 1.51237398e-001, 3.19238373e+002
5.43258106e-003, -3.96289378e-002, 1.50237396e-001, 3.19233215e+002
4.44947835e-003, -3.97513136e-002, 1.50825635e-001, 3.19832275e+002
4.44947835e-003, -3.97513136e-002, 1.53825641e-001, 3.19820648e+002
5.43258106e-003, -3.96289378e-002, 1.53237402e-001, 3.19234985e+002
-6.41137874e-003, -3.94822583e-002, 1.67286560e-001, 3.18172943e+002
-5.42992679e-003, -3.96291688e-002, 1.67694017e-001, 3.18745239e+002
-5.43192541e-003, -3.96288969e-002, 1.66693106e-001, 3.18786957e+002
-4.44808463e-003, -3.97513583e-002, 1.67096928e-001, 3.19385406e+002
-4.44931583e-003, -3.97512205e-002, 1.66099027e-001, 3.19425171e+002
-6.40899222e-003, -3.94826457e-002, 1.68288618e-001, 3.18120605e+002
-5.42793050e-003, -3.96294445e-002, 1.68705612e-001, 3.18694550e+002
-4.44761897e-003, -3.97514105e-002, 1.68105662e-001, 3.19337860e+002
-7.38699501e-003, -3.93113978e-002, 1.67879716e-001, 3.17642792e+002
-8.35852325e-003, -3.91163379e-002, 1.68472692e-001, 3.17366791e+002
-7.38492515e-003, -3.93117853e-002, 1.68881655e-001, 3.17580597e+002
-8.35852325e-003, -3.91163379e-002, 1.69472694e-001, 3.17291260e+002
-7.38264294e-003, -3.93122137e-002, 1.69887871e-001, 3.17501465e+002
-6.40614843e-003, -3.94831076e-002, 1.69298694e-001, 3.18057098e+002
-5.43285580e-003, -3.96287702e-002, 1.65697470e-001, 3.18822296e+002
-4.44998313e-003, -3.97511460e-002, 1.65105939e-001, 3.19454742e+002
-6.41245348e-003, -3.94820832e-002, 1.66288927e-001, 3.18217041e+002
-7.38799339e-003, -3.93112078e-002, 1.66880488e-001, 3.17695068e+002
-8.35852325e-003, -3.91163379e-002, 1.67472690e-001, 3.17423523e+002
-1.48636301e-003, -3.99718583e-002, 1.65302455e-001, 3.20470062e+002
-1.48636778e-003, -3.99718583e-002, 1.64317861e-001, 3.20516815e+002
-2.47613271e-003, -3.99227589e-002, 1.64910436e-001, 3.20290619e+002
-4.95151733e-004, -3.99964303e-002, 1.64711088e-001, 3.20603729e+002
-4.95317800e-004, -3.99964303e-002, 1.63728446e-001, 3.20634827e+002
-1.48725556e-003, -3.99718247e-002, 1.66289404e-001, 3.20455353e+002
-2.47604679e-003, -3.99227627e-002, 1.65898994e-001, 3.20265106e+002
-4.95608547e-004, -3.99964266e-002, 1.65694177e-001, 3.20582245e+002
-3.46392160e-003, -3.98491919e-002, 1.65504575e-001, 3.19952972e+002
-3.46340588e-003, -3.98492366e-002, 1.66497961e-001, 3.19929596e+002
-3.46404337e-003, -3.98491807e-002, 1.67499647e-001, 3.19875641e+002
-2.47704517e-003, -3.99226993e-002, 1.66892633e-001, 3.20239136e+002
-1.48670527e-003, -3.99718471e-002, 1.63332760e-001, 3.20564423e+002
-4.95787943e-004, -3.99964228e-002, 1.62744209e-001, 3.20634308e+002
-2.47643911e-003, -3.99227403e-002, 1.63923129e-001, 3.20336823e+002
-3.46434978e-003, -3.98491547e-002, 1.64514408e-001, 3.19975616e+002
-7.38079380e-003, -3.93125601e-002, 1.71910122e-001, 3.17273071e+002
-6.40022987e-003, -3.94840650e-002, 1.71345085e-001, 3.17863861e+002
-7.38110533e-003, -3.93125042e-002, 1.70898452e-001, 3.17398712e+002
-8.35852325e-003, -3.91163379e-002, 1.71472698e-001, 3.17077209e+002
-8.35852325e-003, -3.91163379e-002, 1.72472686e-001, 3.16939484e+002
-6.40260987e-003, -3.94836813e-002, 1.70318872e-001, 3.17974579e+002
-8.35852325e-003, -3.91163379e-002, 1.70472696e-001, 3.17193268e+002
-4.44073463e-003, -3.97521816e-002, 1.70182779e-001, 3.19218658e+002
-5.42473653e-003, -3.96298803e-002, 1.69732586e-001, 3.18630341e+002
-5.40942559e-003, -3.96319740e-002, 1.70776337e-001, 3.18545105e+002
-4.44832211e-003, -3.97513323e-002, 1.69131637e-001, 3.19283661e+002
-7.38342805e-003, -3.93120684e-002, 1.72914565e-001, 3.17128448e+002
-6.40194817e-003, -3.94837894e-002, 1.72367856e-001, 3.17730743e+002
-8.35852325e-003, -3.91163379e-002, 1.73472688e-001, 3.16781891e+002
-7.38359941e-003, -3.93120348e-002, 1.73891723e-001, 3.16971893e+002
-6.40632724e-003, -3.94830778e-002, 1.73388392e-001, 3.17578339e+002
-7.37307779e-003, -3.93140092e-002, 1.74796209e-001, 3.16823425e+002
-8.35852325e-003, -3.91163379e-002, 1.74472690e-001, 3.16618591e+002
-6.40450930e-003, -3.94833721e-002, 1.74400344e-001, 3.17422424e+002
-5.41265588e-003, -3.96315344e-002, 1.72840804e-001, 3.18286560e+002
-5.40429261e-003, -3.96326743e-002, 1.71814039e-001, 3.18431793e+002
-4.40570852e-003, -3.97560783e-002, 1.72302857e-001, 3.19000854e+002
-4.40553948e-003, -3.97560969e-002, 1.71250254e-001, 3.19134644e+002
-5.42804506e-003, -3.96294296e-002, 1.73845947e-001, 3.18122284e+002
-4.44268528e-003, -3.97519618e-002, 1.73355207e-001, 3.18833588e+002
-5.42914635e-003, -3.96292768e-002, 1.74775854e-001, 3.17972137e+002
-4.45129490e-003, -3.97510007e-002, 1.74391717e-001, 3.18671967e+002
-3.46551626e-003, -3.98490541e-002, 1.70611635e-001, 3.19718506e+002
-2.49218312e-003, -3.99217568e-002, 1.69888616e-001, 3.20112976e+002
-3.47210024e-003, -3.98484804e-002, 1.69549704e-001, 3.19774628e+002
-2.47981842e-003, -3.99225280e-002, 1.67892739e-001, 3.20194061e+002
-2.48481357e-003, -3.99222188e-002, 1.68895349e-001, 3.20154205e+002
-3.46726901e-003, -3.98489013e-002, 1.68513969e-001, 3.19832733e+002
-1.49053056e-003, -3.99717018e-002, 1.68270290e-001, 3.20385590e+002
-1.49060087e-003, -3.99717018e-002, 1.69251606e-001, 3.20346344e+002
-4.94666921e-004, -3.99964377e-002, 1.68647930e-001, 3.20469452e+002
-4.96513967e-004, -3.99964154e-002, 1.66679084e-001, 3.20557526e+002
-1.48900726e-003, -3.99717614e-002, 1.67279914e-001, 3.20424652e+002
-4.96737775e-004, -3.99964117e-002, 1.67664900e-001, 3.20519257e+002
-3.37331765e-003, -3.98569666e-002, 1.71730131e-001, 3.19653748e+002
-2.47938465e-003, -3.99225540e-002, 1.70849204e-001, 3.20061676e+002
-3.46137420e-003, -3.98494154e-002, 1.72842726e-001, 3.19449707e+002
-2.47455761e-003, -3.99228558e-002, 1.72490373e-001, 3.19905304e+002
-2.28516990e-003, -3.99341471e-002, 1.71657398e-001, 3.20046143e+002
-1.41106162e-003, -3.99745889e-002, 1.71120867e-001, 3.20241547e+002
-1.41075952e-003, -3.99746001e-002, 1.72075048e-001, 3.20173706e+002
-4.56766284e-004, -3.99968885e-002, 1.71548843e-001, 3.20295593e+002
-4.88272170e-004, -3.99965160e-002, 1.69622213e-001, 3.20414337e+002
-4.65893798e-004, -3.99967842e-002, 1.70580715e-001, 3.20353241e+002
-1.48188707e-003, -3.99720259e-002, 1.70208186e-001, 3.20296021e+002
-3.47057078e-003, -3.98486145e-002, 1.73858613e-001, 3.19296112e+002
-2.48613395e-003, -3.99221368e-002, 1.73444763e-001, 3.19761566e+002
-3.47071164e-003, -3.98486033e-002, 1.74785092e-001, 3.19156403e+002
-2.48253788e-003, -3.99223603e-002, 1.74425885e-001, 3.19625763e+002
-1.47958007e-003, -3.99721116e-002, 1.72993913e-001, 3.20068390e+002
-1.48883148e-003, -3.99717651e-002, 1.73922017e-001, 3.19947693e+002
-4.90821374e-004, -3.99964824e-002, 1.73473433e-001, 3.20134888e+002
-4.69175022e-004, -3.99967432e-002, 1.72515810e-001, 3.20222839e+002
-1.48992904e-003, -3.99717242e-002, 1.74805760e-001, 3.19805664e+002
2.47699884e-003, -3.99227627e-002, 1.63948074e-001, 3.20373932e+002
1.48736709e-003, -3.99718583e-002, 1.64527267e-001, 3.20561676e+002
2.47740559e-003, -3.99227403e-002, 1.64935201e-001, 3.20368927e+002
3.46525083e-003, -3.98491621e-002, 1.64358482e-001, 3.20042938e+002
3.46495071e-003, -3.98491882e-002, 1.63369119e-001, 3.20050659e+002
2.47899326e-003, -3.99226397e-002, 1.66918576e-001, 3.20320953e+002
1.48850272e-003, -3.99718136e-002, 1.66499093e-001, 3.20516510e+002
1.48944429e-003, -3.99717800e-002, 1.67489126e-001, 3.20474121e+002
2.47824099e-003, -3.99226882e-002, 1.65924788e-001, 3.20351959e+002
1.48772460e-003, -3.99718434e-002, 1.65512159e-001, 3.20555267e+002
3.46620590e-003, -3.98490801e-002, 1.66346654e-001, 3.20027222e+002
3.46583803e-003, -3.98491099e-002, 1.65350303e-001, 3.20033478e+002
4.96248307e-004, -3.99964303e-002, 1.66091591e-001, 3.20607330e+002
4.96345863e-004, -3.99964266e-002, 1.65108085e-001, 3.20631866e+002
4.97957459e-004, -3.99964079e-002, 1.68062896e-001, 3.20514069e+002
4.96564258e-004, -3.99964266e-002, 1.67076647e-001, 3.20566071e+002
1.48681365e-003, -3.99718769e-002, 1.62558392e-001, 3.20536835e+002
2.47644074e-003, -3.99227999e-002, 1.61974862e-001, 3.20362671e+002
1.48613472e-003, -3.99719030e-002, 1.61571845e-001, 3.20551849e+002
2.47578579e-003, -3.99228409e-002, 1.60986409e-001, 3.20414764e+002
3.46446456e-003, -3.98492292e-002, 1.61391437e-001, 3.20070282e+002
3.46387783e-003, -3.98492813e-002, 1.60401002e-001, 3.20147797e+002
1.48720434e-003, -3.99718620e-002, 1.63543105e-001, 3.20548584e+002
2.47682398e-003, -3.99227738e-002, 1.62961707e-001, 3.20361847e+002
3.46480729e-003, -3.98491994e-002, 1.62380487e-001, 3.20031860e+002
4.96037479e-004, -3.99964303e-002, 1.63142473e-001, 3.20622253e+002
4.95426240e-004, -3.99964377e-002, 1.62157550e-001, 3.20620026e+002
